feature,edge_idx,z_std,ale_centred
d_log_dvol,42,-0.244349468182,-1.4058666987616776e-05
d_log_dvol,43,-0.22960262097218959,-1.371440899029158e-05
d_log_dvol,44,-0.21198070099193517,-1.2373531108226563e-05
d_log_dvol,45,-0.1853604005189511,-1.2011828279625646e-05
d_log_dvol,46,-0.15639207999968519,-1.0903427514853498e-05
d_log_dvol,47,-0.14331917319772042,-1.0492178160880651e-05
d_log_dvol,48,-0.11431288242130255,-1.0414764709101347e-05
d_log_dvol,49,-0.08847713439876807,-9.978845676962975e-06
d_log_dvol,50,-0.07410653849000706,-8.685452196361142e-06
d_log_dvol,51,-0.05214750224498045,-8.18687204827519e-06
d_log_dvol,52,-0.03331559464424367,-7.1127764392398e-06
d_log_dvol,53,-0.00979034639973324,-6.5185322393712995e-06
d_log_dvol,54,0.010519468897920038,-6.5161697461939025e-06
d_log_dvol,55,0.04949811156777849,-5.9256574832519685e-06
d_log_dvol,56,0.07450739887565325,-5.8609799447613144e-06
d_log_dvol,57,0.10882466180292562,-4.856799012419215e-06
d_log_dvol,58,0.1354886285958999,-5.1346575496150435e-06
d_log_dvol,59,0.155140383181658,-4.07913481773007e-06
d_log_dvol,60,0.1794299405132127,-2.9425725958287245e-06
d_log_dvol,61,0.19867924176560897,-8.417896281266138e-07
d_log_dvol,62,0.2215620260081336,1.2618671344217573e-06
d_log_dvol,63,0.24645014124820572,1.7203657795426467e-06
d_log_dvol,64,0.26685177977237495,1.9788705998731482e-06
d_log_dvol,65,0.2860864248408558,2.146829937075064e-06
d_log_dvol,66,0.31402978752532834,2.6598177146880686e-06
d_log_dvol,67,0.33886021117284065,2.775527335697478e-06
d_log_dvol,68,0.36641476332084366,3.5147187430792513e-06
d_log_dvol,69,0.3974916413614315,3.820143643074197e-06
d_log_dvol,70,0.41638420791597347,3.608989338035752e-06
d_log_dvol,71,0.44656347276627145,4.431708669882802e-06
d_log_dvol,72,0.479524051691593,5.839455486218576e-06
d_log_dvol,73,0.5104931884391606,6.505459202637923e-06
d_log_dvol,74,0.5347335165888873,7.4419816410419365e-06
d_log_dvol,75,0.565986048214757,9.539931895889023e-06
d_log_dvol,76,0.6175711625944871,1.1183980023271077e-05
d_log_dvol,77,0.6575100779720024,1.024485940693399e-05
d_log_dvol,78,0.6893378565832023,1.1590882062543485e-05
d_log_dvol,79,0.71331967745028,1.2642308538040472e-05
d_log_dvol,80,0.7483448778565447,1.3004455875433495e-05
d_log_dvol,81,0.7930957520685825,1.3623189907416203e-05
d_log_dvol,82,0.8382994777290999,1.4006780257250674e-05
d_log_dvol,83,0.8747430712637785,1.577552719794652e-05
d_log_dvol,84,0.9223684995954476,1.9191471870041775e-05
