feature,edge_idx,z_std,ale_centred
d_log_dvol,73,0.49303415501784176,6.0557304471782194e-06
d_log_dvol,74,0.5195344292116585,6.090555237636163e-06
d_log_dvol,75,0.5630204141707853,6.705822482878377e-06
d_log_dvol,76,0.591662212692206,7.003120429993633e-06
d_log_dvol,77,0.6382590536360946,7.086964775533566e-06
d_log_dvol,78,0.6652488487952958,7.584462124133333e-06
d_log_dvol,79,0.6957824939901617,7.811663730026993e-06
d_log_dvol,80,0.7312375726742333,7.863848843362837e-06
d_log_dvol,81,0.7638150102152128,8.066667177845931e-06
d_log_dvol,82,0.8088225473140033,8.29977271548299e-06
